house_id,dt,n_bedrooms,n_bathrooms,n_floors,S_above,S_basement,S_living,S_lot,lat,long,year_built,status,price_target
117662,2014-07-14,3,2.5,1.0,1080,440,1520,8720,47.4267,-122.15700000000001,1981,3,269950.0
107127,2014-12-10,2,1.75,2.5,4350,2490,6840,10000,47.6042,-122.11200000000001,2001,3,3278000.0
102544,2014-12-09,3,2.25,1.0,1350,420,1770,8000,47.7358,-122.17,1976,4,436000.0
108341,2015-03-19,2,2.25,2.0,1180,280,1460,1851,47.6461,-122.36200000000001,2014,3,655000.0
104082,2014-08-27,3,1.75,1.0,930,500,1430,4850,47.5472,-122.303,1978,3,284000.0
115749,2015-03-18,4,2.0,1.0,1850,0,1850,9126,47.5009,-122.164,1963,5,329000.0
102768,2014-09-26,4,3.5,2.0,3320,0,3320,8808,47.592,-121.98899999999999,2005,3,786000.0
118853,2015-02-25,4,1.75,1.0,1330,800,2130,8151,47.3932,-122.20100000000001,1967,4,285000.0
121456,2014-12-03,5,2.5,1.0,1600,810,2410,8960,47.7372,-122.2,1978,5,560000.0
113372,2015-02-09,2,1.0,1.0,820,0,820,8423,47.4741,-122.2,1957,3,265000.0
114131,2014-06-18,4,2.5,2.0,2410,0,2410,4780,47.5326,-121.87899999999999,2000,3,440000.0
100124,2014-07-18,2,1.0,1.0,1150,290,1440,43560,47.4916,-122.08200000000001,1965,4,255500.0
107267,2014-05-18,2,2.0,1.0,780,580,1360,4688,47.6874,-122.315,1944,3,488000.0
112118,2015-03-04,2,0.75,1.0,900,0,900,3527,47.5083,-122.336,1939,3,230000.0
116550,2014-08-23,3,1.75,1.0,1670,0,1670,9900,47.595,-122.17200000000001,1957,4,620000.0
119501,2014-05-22,3,1.0,1.0,1250,0,1250,7300,47.6032,-122.125,1956,4,385000.0
104796,2015-04-27,4,3.5,2.0,3760,0,3760,20609,47.7255,-122.059,1990,3,1150000.0
114855,2014-10-10,3,2.5,2.0,2110,450,2560,3600,47.632,-122.279,1967,3,1399000.0
105637,2015-05-06,4,2.25,2.0,2050,0,2050,7201,47.7003,-122.165,1994,3,500000.0
119437,2014-09-30,1,1.0,1.0,760,60,820,1060,47.5473,-122.37100000000001,2007,3,219500.0
105722,2014-10-30,3,2.5,2.0,2510,0,2510,5320,47.5374,-122.35700000000001,2005,3,395000.0
119704,2014-07-22,3,1.75,1.0,1300,630,1930,213008,47.6751,-121.993,1980,3,568000.0
109103,2015-04-09,4,2.5,2.0,4080,0,4080,10295,47.5933,-121.98200000000001,1998,3,899000.0
117669,2014-10-31,4,4.5,2.0,1940,1140,3080,10550,47.5806,-122.244,1976,3,1400000.0
103525,2014-08-25,3,1.0,1.5,1130,0,1130,7200,47.7298,-122.355,1942,4,316000.0
109903,2014-06-11,3,2.5,2.0,2210,0,2210,7557,47.3079,-122.39299999999999,1989,3,330000.0
100000,2015-04-27,4,3.0,2.0,2810,0,2810,6000,47.3689,-122.057,2007,3,454450.0
107597,2014-06-07,4,2.5,2.0,3070,0,3070,6432,47.4487,-122.205,2006,3,462000.0
120118,2014-05-21,2,1.75,2.0,1890,0,1890,9466,47.6144,-122.211,1987,3,1065000.0
114166,2014-08-14,5,3.75,2.0,3760,1200,4960,13990,47.5491,-122.137,2001,3,1355000.0
101246,2015-01-02,3,1.5,1.0,1230,0,1230,10125,47.397,-122.29899999999999,1960,3,147500.0
111500,2015-03-31,4,2.5,2.0,2370,0,2370,9679,47.5631,-122.085,1984,3,675000.0
117293,2014-10-28,3,2.5,2.0,4040,0,4040,147856,47.2711,-122.06700000000001,2004,3,760000.0
118465,2015-04-17,2,2.5,2.0,1446,295,1741,1439,47.7043,-122.209,2007,3,479000.0
121572,2015-05-04,3,2.25,2.0,1920,0,1920,9672,47.6233,-122.046,1984,4,625000.0
108430,2014-05-13,5,3.0,2.0,2450,0,2450,4591,47.6828,-122.38799999999999,1994,3,525000.0
101615,2014-12-30,3,1.75,1.0,1290,0,1290,8580,47.6707,-122.17399999999999,1962,4,460000.0
115084,2015-05-04,2,1.5,2.0,1120,0,1120,1024,47.6175,-122.29799999999999,1970,3,440000.0
113858,2014-05-08,4,2.75,1.5,1540,740,2280,2850,47.6871,-122.307,1930,4,530000.0
104931,2014-07-16,3,1.5,1.0,1500,0,1500,15000,47.3926,-122.208,1952,3,215000.0
110436,2014-08-05,4,2.5,3.0,1910,0,1910,1502,47.6747,-122.39299999999999,2014,3,630000.0
111440,2014-12-18,3,2.5,3.0,1600,0,1600,1311,47.6903,-122.39399999999999,2005,3,465000.0
107726,2014-05-12,3,1.75,1.0,960,480,1440,8040,47.7128,-122.306,1951,3,315275.0
111768,2015-04-16,4,2.5,2.0,2330,0,2330,31705,47.6471,-122.03,1980,4,630000.0
120304,2014-08-01,4,1.75,1.0,1430,1000,2430,5481,47.5569,-122.29799999999999,1953,3,402000.0
115576,2014-10-27,4,2.25,2.0,2090,0,2090,45738,47.6876,-122.04899999999999,1987,3,600000.0
103231,2014-07-14,4,2.75,2.0,3030,0,3030,21780,47.4481,-122.338,1986,3,608250.0
117566,2015-05-04,3,2.0,1.5,1500,200,1700,5100,47.678999999999995,-122.39,1924,4,712000.0
119402,2014-07-18,4,2.25,2.0,1840,670,2510,4090,47.7345,-121.96700000000001,2012,3,410000.0
111939,2014-08-18,3,1.0,1.0,1120,380,1500,4500,47.6873,-122.385,1938,3,578000.0
103399,2015-03-04,3,2.25,1.0,1890,0,1890,9646,47.4838,-122.29899999999999,1966,3,325000.0
101441,2014-06-05,3,2.5,2.0,2600,0,2600,5540,47.3446,-122.041,2004,3,355500.0
110686,2014-06-05,4,3.25,2.0,2760,1400,4160,35654,47.4683,-122.008,1973,3,530000.0
120578,2014-06-23,3,1.75,1.0,1300,0,1300,12731,47.6236,-122.04,1981,3,430000.0
120501,2014-08-25,3,1.0,1.0,1220,0,1220,6000,47.3245,-122.209,1968,4,213500.0
114132,2014-07-01,3,2.25,2.0,1660,0,1660,5128,47.7362,-121.96700000000001,2001,3,300000.0
106651,2015-01-26,5,3.25,1.0,1890,1600,3490,23400,47.5701,-122.124,1957,4,610000.0
112067,2015-04-20,3,1.0,1.5,1340,0,1340,7260,47.7016,-122.295,1953,3,568000.0
117784,2014-06-26,5,2.75,1.5,2830,0,2830,8925,47.731,-122.179,1967,3,451000.0
110663,2014-12-30,3,2.25,2.0,2100,0,2100,3000,47.595,-122.306,1996,3,495000.0
109679,2015-04-28,2,1.0,1.0,850,0,850,8400,47.4696,-122.359,1941,4,320000.0
108280,2014-11-05,3,1.75,1.0,1520,0,1520,7137,47.4924,-122.311,1932,3,198500.0
107258,2014-12-18,4,2.75,3.0,2840,0,2840,4227,47.7097,-122.10700000000001,2014,3,784950.0
113878,2014-06-25,4,2.0,1.5,2020,0,2020,48693,47.4646,-121.759,1949,3,356000.0
120039,2015-03-19,2,2.0,1.0,1350,0,1350,4220,47.718,-122.03399999999999,2004,3,480000.0
118907,2015-01-20,4,1.75,1.0,1880,0,1880,7953,47.5838,-122.12299999999999,1965,4,538000.0
104795,2015-04-07,2,1.0,1.0,750,0,750,5379,47.5324,-122.272,1919,3,310000.0
111063,2015-05-07,2,1.0,1.0,920,0,920,10000,47.6938,-122.21,1981,4,555500.0
112562,2015-05-08,4,4.0,2.0,3280,980,4260,11765,47.638000000000005,-122.288,1939,3,3400000.0
107486,2014-07-15,4,2.5,2.0,2930,630,3560,6786,47.5756,-122.071,2014,3,907687.0
105771,2015-04-27,2,1.0,1.0,750,0,750,7000,47.5655,-121.89,1932,3,258000.0
114106,2014-08-18,3,1.0,1.0,1050,0,1050,7560,47.525,-122.37100000000001,1951,3,333000.0
105529,2015-03-11,3,2.5,2.0,1300,0,1300,3612,47.5328,-122.28200000000001,2005,3,310000.0
106644,2014-09-19,4,3.25,2.0,3520,0,3520,5250,47.6869,-122.01899999999999,2012,3,795000.0
101532,2014-10-27,3,1.0,1.0,1310,0,1310,9529,47.4105,-122.295,1956,3,170000.0
110428,2014-09-23,5,3.25,2.0,2400,1590,3990,13087,47.3632,-122.061,1991,3,649000.0
112474,2015-04-21,3,1.5,1.5,1630,0,1630,4080,47.6756,-122.30799999999999,1927,4,740000.0
113649,2014-08-26,2,1.0,1.0,910,0,910,7617,47.7332,-122.305,1936,3,235000.0
113359,2015-04-21,3,2.5,2.0,1960,0,1960,3953,47.4904,-122.15799999999999,1999,3,395000.0
119063,2015-03-10,3,2.5,2.5,1700,200,1900,1258,47.6465,-122.35799999999999,2007,3,645000.0
114389,2014-08-28,2,1.0,1.0,670,0,670,4720,47.5243,-122.35799999999999,1948,4,107000.0
103846,2015-04-24,3,2.25,1.0,1370,470,1840,9040,47.3144,-122.339,1979,3,285000.0
110569,2015-01-23,3,2.5,2.0,1750,0,1750,6351,47.2589,-122.256,2012,3,250000.0
120760,2015-03-24,3,2.75,2.0,2450,0,2450,5750,47.5439,-121.86200000000001,2013,3,605000.0
110871,2014-09-11,4,2.5,2.0,2660,0,2660,5539,47.4981,-122.162,2004,3,423000.0
104055,2014-08-15,3,2.25,2.0,2680,0,2680,41250,47.4817,-121.749,1984,3,590000.0
116638,2015-01-16,3,2.5,2.0,1920,0,1920,15260,47.7317,-121.964,1990,3,372000.0
111964,2014-09-30,5,1.0,1.5,1280,0,1280,3876,47.6605,-122.324,1923,3,525000.0
111881,2014-09-11,2,1.0,1.0,1340,0,1340,8100,47.7218,-122.37,1953,4,438400.0
113581,2014-05-12,2,1.0,1.0,700,0,700,10540,47.438,-122.336,1953,3,192000.0
106067,2015-01-09,2,1.5,1.0,1170,0,1170,5248,47.5318,-122.374,1941,5,335000.0
100216,2014-09-04,4,2.5,2.0,1970,0,1970,8545,47.4893,-122.13799999999999,2004,3,438000.0
117902,2014-09-11,5,3.0,2.0,2970,0,2970,6500,47.5973,-122.01799999999999,2000,3,680000.0
117473,2014-06-26,4,1.75,1.5,1530,0,1530,17664,47.4549,-122.155,1968,3,302000.0
112629,2014-09-23,4,2.5,2.0,2290,0,2290,10186,47.6353,-122.124,1985,3,650000.0
104195,2014-10-20,3,2.5,2.0,1630,0,1630,5996,47.4738,-122.19,1986,3,350000.0
105387,2015-03-12,3,1.0,1.5,1110,0,1110,4800,47.6857,-122.37799999999999,1946,3,532000.0
106592,2014-11-06,3,2.75,1.0,2620,0,2620,17919,47.6144,-122.228,1949,4,1880000.0
101540,2015-02-10,3,2.5,3.0,1770,0,1770,1714,47.6532,-122.348,2012,3,671500.0
114647,2014-05-13,5,2.25,2.0,3120,0,3120,16672,47.6458,-122.219,1969,4,1895000.0
120901,2015-05-05,4,3.5,1.5,1840,990,2830,4000,47.5842,-122.292,1919,3,1115500.0
117098,2014-07-02,4,2.5,2.0,3002,0,3002,6042,47.4231,-122.186,2004,3,394500.0
104077,2014-09-08,3,1.0,1.0,1010,0,1010,6300,47.7304,-122.352,1957,3,300000.0
112979,2014-05-23,3,2.75,1.5,1410,550,1960,2500,47.6744,-122.353,1926,5,599000.0
115033,2015-05-07,3,2.0,1.0,1640,0,1640,4714,47.3539,-122.021,2009,3,349950.0
113383,2014-12-05,2,2.25,2.0,1550,0,1550,2079,47.54,-122.368,2008,3,328000.0
120972,2014-05-22,4,1.75,1.5,1400,800,2200,8100,47.4945,-122.303,1942,5,305000.0
120327,2014-11-04,6,4.0,1.0,1270,1010,2280,5275,47.5556,-122.294,1998,3,449500.0
104330,2014-11-21,2,1.75,1.0,1430,500,1930,11200,47.7576,-122.37,1951,3,581000.0
101376,2014-06-23,4,2.5,2.0,3420,0,3420,30410,47.7745,-122.088,1988,3,725000.0
101038,2014-09-08,1,2.25,1.5,1560,500,2060,10600,47.3291,-122.304,1927,3,360000.0
105691,2015-04-10,3,1.75,1.0,1160,700,1860,7881,47.3855,-122.322,1986,3,352500.0
117627,2015-04-14,4,2.5,2.0,3010,0,3010,9323,47.578,-122.053,1992,3,754999.0
115786,2015-03-09,4,3.0,2.0,2620,0,2620,35124,47.3067,-122.116,1987,3,443000.0
105467,2014-08-26,3,2.5,1.0,2110,0,2110,8304,47.3558,-122.17299999999999,1985,4,289000.0
119075,2014-08-26,3,2.75,2.0,2180,0,2180,3703,47.776,-122.169,2004,3,445000.0
118909,2014-06-05,3,2.0,1.0,1170,0,1170,5360,47.5181,-122.36399999999999,1919,3,335000.0
101024,2014-08-27,1,1.0,1.0,980,110,1090,5250,47.6999,-122.391,1927,3,375000.0
121113,2014-07-24,3,1.75,1.0,1580,0,1580,9705,47.3819,-122.09,1977,4,216000.0
118498,2014-08-18,3,1.5,2.0,1320,0,1320,2625,47.7316,-122.338,1986,3,269000.0
120336,2015-05-15,5,2.0,1.5,1870,0,1870,7344,47.5951,-122.14399999999999,1960,3,450000.0
118148,2015-02-02,2,1.5,2.0,2010,0,2010,7755,47.4947,-122.23299999999999,1952,3,218000.0
102175,2014-11-04,3,1.75,1.0,1830,0,1830,27468,47.7754,-122.23299999999999,1954,3,398000.0
115705,2014-07-28,4,2.5,2.0,2740,0,2740,33158,47.3333,-122.074,1993,3,476000.0
104898,2014-12-23,3,1.5,1.0,1200,0,1200,8404,47.4482,-122.26899999999999,1964,3,219950.0
104443,2014-08-20,3,1.75,1.0,1420,0,1420,5170,47.6151,-122.145,1963,4,461000.0
113910,2015-04-01,5,4.5,2.0,2830,990,3820,5750,47.5581,-122.385,2000,3,920000.0
102543,2014-10-01,4,2.5,2.0,3230,0,3230,4290,47.6874,-122.161,2004,3,772500.0
120530,2015-03-20,4,1.0,1.5,1150,0,1150,5217,47.6806,-122.287,1951,3,489000.0
113074,2014-08-20,4,2.75,1.0,1350,1120,2470,7200,47.5631,-122.31700000000001,1940,5,525000.0
113822,2015-02-24,3,1.75,1.5,3440,0,3440,10428,47.449,-122.12799999999999,1974,5,430000.0
116502,2014-05-04,3,2.5,2.0,1990,860,2850,7130,47.603,-122.289,1980,3,783500.0
103757,2014-08-05,3,1.0,1.0,1060,340,1400,9450,47.5051,-122.194,1955,4,279000.0
115035,2015-03-12,4,1.75,1.0,1450,0,1450,10074,47.4546,-122.182,1966,4,309950.0
111745,2014-07-01,4,1.75,1.5,1420,0,1420,5000,47.6771,-122.397,1945,4,535000.0
110454,2015-05-02,4,3.5,2.0,1950,900,2850,5577,47.5252,-122.19200000000001,2014,3,608500.0
109344,2014-05-28,3,2.5,2.0,2650,510,3160,4270,47.7453,-122.194,2006,3,555000.0
101712,2015-04-20,2,1.0,1.5,1060,0,1060,10423,47.705,-122.31299999999999,1965,3,220000.0
108523,2014-07-07,2,1.0,1.0,820,240,1060,7700,47.4599,-122.205,1981,3,170500.0
107546,2014-08-06,2,1.0,1.0,1120,0,1120,217800,47.7378,-121.912,1976,3,290000.0
118782,2014-11-11,4,2.5,2.0,3340,0,3340,123600,47.6101,-121.955,2005,3,749950.0
106363,2014-11-13,3,2.5,3.0,2380,0,2380,2500,47.5734,-122.375,1988,3,549950.0
114712,2014-05-20,3,1.0,1.0,1180,0,1180,43124,47.5278,-122.06299999999999,1959,4,330000.0
107199,2015-04-01,4,2.5,2.0,1980,0,1980,7334,47.3528,-122.041,2003,3,361500.0
120882,2014-05-15,4,2.0,1.0,1670,0,1670,9987,47.3406,-122.28399999999999,1967,3,204700.0
116978,2014-09-10,3,3.25,2.0,3410,0,3410,25741,47.6929,-121.868,1993,4,720000.0
117469,2014-11-13,2,1.0,1.0,1040,0,1040,5700,47.519,-122.26,1922,3,270000.0
112790,2014-07-28,2,1.0,1.0,700,0,700,4350,47.5577,-122.391,1943,3,328000.0
115594,2014-06-11,5,3.5,2.0,1410,690,2100,5107,47.5108,-122.257,1999,3,295000.0
113530,2015-03-30,3,1.0,1.0,1230,180,1410,4840,47.6646,-122.204,1942,4,650000.0
115255,2014-11-13,3,2.0,1.5,1390,0,1390,2688,47.6783,-122.366,1915,5,550000.0
110716,2014-12-15,4,2.5,2.0,3220,0,3220,8379,47.7043,-122.19200000000001,2004,3,748000.0
115643,2014-10-20,3,2.5,2.0,2250,0,2250,8076,47.3667,-122.041,1995,3,390000.0
120561,2014-07-23,4,2.5,1.0,1150,880,2030,8100,47.7404,-122.186,1973,3,420000.0
100778,2015-03-26,4,2.0,1.0,1600,0,1600,6861,47.2701,-122.31299999999999,1994,3,280000.0
111334,2015-03-19,3,1.0,1.5,1180,0,1180,5965,47.7281,-122.29899999999999,1928,4,355000.0
106979,2014-05-30,3,2.0,1.0,1560,0,1560,7352,47.2804,-122.251,1992,3,196440.0
100863,2015-02-17,3,1.75,1.0,1380,800,2180,6120,47.6501,-122.405,1949,3,590000.0
121317,2015-03-11,4,2.5,1.0,1330,600,1930,14196,47.7407,-122.09700000000001,1977,4,425000.0
108698,2014-12-15,2,2.5,1.0,1130,630,1760,3710,47.7335,-122.16,1988,3,385000.0
108117,2014-09-15,5,3.0,2.0,3880,0,3880,8432,47.4806,-122.176,2004,3,430000.0
114723,2014-12-12,4,2.5,1.0,2030,420,2450,12987,47.6197,-122.15,1980,4,836000.0
111679,2014-06-26,4,3.5,2.0,4040,0,4040,50479,47.7196,-122.04799999999999,1987,3,910000.0
106223,2014-06-13,4,1.75,1.0,1900,0,1900,10588,47.288999999999994,-122.212,1958,5,265000.0
104682,2014-07-14,3,1.0,1.0,1240,0,1240,8840,47.7277,-122.30799999999999,1952,3,294950.0
101886,2015-03-25,4,2.5,1.0,1450,1210,2660,9030,47.4558,-122.212,1977,4,313100.0
118495,2014-08-15,3,3.75,2.0,4440,1590,6030,39317,47.6055,-122.21,1991,3,1825000.0
105275,2014-10-29,5,4.0,2.0,4100,0,4100,8120,47.6917,-122.02,2011,3,950000.0
100214,2015-02-13,3,1.0,1.0,1020,0,1020,7538,47.3587,-122.288,1981,3,241000.0
115706,2014-07-18,2,1.75,1.0,1380,940,2320,6755,47.6398,-122.40299999999999,1946,5,705000.0
103008,2014-05-14,3,1.75,1.0,1110,890,2000,5000,47.6859,-122.399,1921,4,546000.0
108135,2015-02-20,4,3.0,1.0,1380,990,2370,8154,47.7258,-122.306,1977,3,522500.0
102030,2014-08-09,3,1.75,1.0,1300,0,1300,8500,47.208999999999996,-122.005,1964,4,249000.0
100024,2015-03-27,3,2.25,1.0,1420,460,1880,6565,47.6396,-122.113,1972,4,554500.0
101473,2015-03-16,2,1.0,1.0,920,0,920,9000,47.6831,-122.189,1954,1,535000.0
118674,2015-05-08,2,1.0,1.0,910,0,910,4191,47.6929,-122.36,1910,3,275000.0
113518,2014-12-09,4,3.0,2.0,3280,0,3280,4904,47.6802,-122.03299999999999,2005,3,634800.0
118915,2015-03-30,3,1.0,1.5,940,0,940,12521,47.7169,-122.331,1949,4,430000.0
111527,2015-01-20,3,3.0,2.0,1530,0,1530,2132,47.3746,-122.056,1993,3,199950.0
118417,2014-06-04,1,1.0,1.0,790,0,790,13062,47.4919,-122.311,1942,3,135000.0
104026,2014-12-09,3,1.0,1.0,1100,0,1100,9750,47.3248,-122.345,1966,4,192500.0
110933,2014-08-25,4,2.75,2.0,4010,0,4010,87555,47.4299,-121.99799999999999,2004,3,849000.0
114226,2014-06-24,4,3.25,2.0,3680,1010,4690,14930,47.7718,-122.28299999999999,1995,3,600000.0
104736,2014-06-12,4,1.5,2.0,1490,0,1490,7560,47.3684,-122.318,1966,3,259000.0
111917,2014-06-02,3,2.25,2.0,2610,0,2610,9002,47.6909,-122.104,1988,3,675000.0
118565,2014-10-23,3,2.25,1.0,1730,0,1730,10030,47.3108,-122.345,1985,4,300000.0
100929,2014-05-12,4,2.5,1.5,1680,1080,2760,5000,47.6726,-122.37100000000001,1928,5,734200.0
106971,2014-11-25,4,3.75,2.0,5980,1640,7620,29536,47.5571,-122.14,2005,3,1680000.0
120981,2015-01-13,4,1.75,1.0,2400,0,2400,10050,47.6339,-122.124,1957,5,635000.0
106793,2015-04-24,2,2.0,1.0,1250,260,1510,20685,47.481,-122.116,1958,2,172500.0
108156,2014-06-17,4,2.5,2.0,2570,0,2570,6251,47.593,-122.197,2000,3,1170000.0
119129,2015-03-11,3,2.5,2.0,2300,0,2300,8938,47.4181,-122.211,1989,3,395000.0
108008,2015-03-11,4,2.5,2.0,3880,0,3880,7208,47.5841,-121.971,2006,3,815000.0
112217,2014-07-08,3,2.0,1.0,830,720,1550,6039,47.5436,-122.37799999999999,1942,5,430000.0
106921,2014-05-21,3,2.25,2.0,2230,0,2230,9053,47.6594,-122.14399999999999,1987,4,600000.0
105819,2015-03-27,5,2.5,1.5,3670,0,3670,8960,47.6654,-122.14200000000001,1973,3,731000.0
111132,2014-06-12,4,2.25,1.5,1340,960,2300,4600,47.5895,-122.311,1904,4,350000.0
117985,2014-06-24,4,2.0,1.0,1310,0,1310,8454,47.7572,-122.318,1953,4,304000.0
117200,2015-02-19,3,1.5,1.0,1370,0,1370,10176,47.4738,-122.26299999999999,1947,3,170000.0
106054,2015-01-20,4,3.25,2.0,1320,370,1690,1321,47.678000000000004,-122.117,2014,3,519990.0
102958,2015-04-14,2,1.75,2.0,1350,0,1350,2653,47.6934,-122.184,1986,3,405000.0
120765,2014-07-15,3,2.0,1.0,1590,0,1590,87120,47.2241,-122.072,1998,3,399950.0
110991,2014-09-17,4,2.0,1.0,1440,0,1440,5911,47.5072,-122.181,1943,5,232000.0
100854,2015-01-27,4,2.5,2.0,2250,0,2250,6064,47.4956,-122.17399999999999,2005,3,398500.0
117197,2015-01-14,3,2.5,1.0,1490,790,2280,12746,47.6362,-122.175,1973,4,760000.0
105492,2014-06-20,6,4.5,2.0,4430,1050,5480,10800,47.6307,-122.367,1999,4,2400000.0
107516,2014-07-24,4,2.25,2.0,2770,0,2770,9340,47.5628,-122.081,1979,4,825000.0
102201,2014-06-16,3,2.0,1.0,1410,0,1410,7998,47.4968,-122.277,1940,4,220000.0
117491,2015-03-25,4,3.0,2.0,2240,350,2590,6250,47.6774,-122.26700000000001,1964,3,855000.0
107785,2014-09-11,4,3.5,1.0,2840,0,2840,40139,47.401,-122.02600000000001,1986,4,840000.0
115752,2015-05-05,2,1.0,1.0,730,200,930,5760,47.5598,-122.266,1917,3,479500.0
101821,2014-06-19,3,1.0,1.0,880,440,1320,8450,47.3278,-122.337,1961,3,232500.0
106193,2014-06-25,3,2.5,2.0,1860,0,1860,8060,47.5674,-122.01700000000001,1987,4,505000.0
113215,2014-05-30,5,2.75,1.0,1230,990,2220,4000,47.5754,-122.305,1973,3,427000.0
114111,2014-08-08,3,1.0,1.0,1200,0,1200,15843,47.4991,-121.779,1955,3,299000.0
112470,2014-05-15,3,2.25,2.0,1180,0,1180,9630,47.7352,-122.23200000000001,1986,3,342400.0
100300,2015-04-08,3,1.0,1.0,1430,0,1430,5000,47.6895,-122.37,1949,3,552500.0
114609,2015-04-29,5,2.5,1.0,1290,1010,2300,7000,47.6875,-122.12200000000001,1975,3,612000.0
119343,2014-11-10,3,1.0,1.0,980,0,980,12812,47.4892,-122.306,1956,3,218000.0
100584,2014-09-26,4,2.5,2.0,2330,0,2330,7936,47.6269,-122.03,1987,3,565000.0
114699,2015-04-08,5,2.0,1.0,1560,200,1760,21562,47.7597,-122.26299999999999,1959,3,647500.0
102221,2014-10-22,2,1.75,1.0,710,690,1400,2500,47.5628,-122.391,1916,5,395000.0
106998,2014-05-15,4,2.75,1.0,1440,1110,2550,7636,47.6471,-122.06,1986,3,582800.0
114766,2014-10-14,2,1.0,1.0,750,0,750,6439,47.6995,-122.354,1934,4,338000.0
111781,2015-01-05,4,3.75,2.0,3890,0,3890,22000,47.5052,-121.906,2007,3,850000.0
102432,2014-05-14,4,2.5,2.0,2240,0,2240,14667,47.5276,-122.161,1989,4,565000.0
119464,2014-07-23,4,4.0,1.0,1940,1830,3770,9750,47.7159,-122.367,1967,4,872000.0
109485,2015-04-27,4,3.25,2.0,3500,0,3500,5960,47.6944,-122.022,2010,3,840000.0
100943,2015-02-27,3,2.25,1.0,1820,0,1820,99752,47.2838,-122.006,1969,4,369000.0
116907,2014-07-29,3,1.75,1.0,1380,1000,2380,12681,47.5294,-122.279,1918,1,227000.0
105328,2014-05-23,4,1.0,1.0,1450,0,1450,8960,47.4972,-122.348,1943,3,244000.0
117873,2014-10-15,3,1.0,1.0,890,610,1500,6250,47.5365,-122.368,1945,3,273000.0
105422,2014-09-06,2,1.0,1.5,1560,0,1560,5000,47.7006,-122.38600000000001,1942,4,724000.0
113742,2014-10-27,2,1.0,1.0,840,0,840,3860,47.6842,-122.365,1909,4,361500.0
108350,2014-10-13,4,3.25,2.0,2870,460,3330,9000,47.6836,-122.208,2004,3,1210000.0
119946,2015-04-16,4,1.75,1.0,1250,1250,2500,7690,47.7713,-122.307,1973,3,387000.0
113644,2014-06-17,4,1.0,1.5,1120,0,1120,7104,47.7055,-122.37200000000001,1946,3,554000.0
117575,2014-06-23,3,2.5,2.0,2150,0,2150,8221,47.5085,-122.15,1992,3,470000.0
121556,2014-09-20,3,2.5,2.0,2410,0,2410,4656,47.5203,-121.874,2009,3,480000.0
119956,2014-12-19,3,2.0,2.0,1360,0,1360,3120,47.6943,-122.307,1989,3,396900.0
119951,2015-01-12,6,4.0,1.0,1960,1340,3300,5720,47.676,-122.309,1963,3,780000.0
109514,2014-05-21,3,3.5,2.0,1670,710,2380,6250,47.5137,-122.25200000000001,1997,3,495000.0
104607,2015-03-11,3,2.25,1.0,1390,510,1900,7800,47.4545,-122.208,1977,4,280000.0
109131,2014-12-09,4,3.5,3.0,2000,0,2000,2309,47.7027,-122.361,2008,3,456500.0
116450,2014-05-14,3,1.0,1.0,980,310,1290,5500,47.5266,-122.39200000000001,1951,3,372220.0
100983,2014-11-19,3,2.0,1.0,1400,0,1400,9177,47.3415,-122.272,1974,3,233000.0
108333,2014-09-09,2,1.0,1.0,1100,160,1260,4800,47.5196,-122.376,1947,3,280000.0
100384,2014-05-25,3,2.5,2.0,1560,0,1560,4200,47.3838,-122.02600000000001,2003,3,295000.0
117392,2014-09-22,3,2.25,2.0,1840,0,1840,11403,47.4862,-121.79700000000001,1993,3,417000.0
109550,2014-08-19,5,3.5,2.0,2900,320,3220,8000,47.6834,-122.2,2008,3,1205000.0
106274,2015-04-25,4,2.25,2.5,2570,0,2570,9600,47.5791,-122.241,1962,4,1215000.0
117311,2014-12-24,5,4.5,2.0,4350,0,4350,13405,47.6018,-122.06,2014,3,1375000.0
118719,2014-11-05,2,1.0,1.0,750,370,1120,5329,47.5421,-122.37799999999999,1929,3,320000.0
112150,2015-02-26,5,2.5,2.0,3600,0,3600,20001,47.4484,-122.339,1976,4,484000.0
108600,2015-05-08,2,1.0,1.0,910,0,910,5759,47.7153,-122.28399999999999,1951,3,455000.0
113559,2014-07-11,4,1.75,1.0,1070,1070,2140,7102,47.7042,-122.37,1948,4,565000.0
108235,2015-03-19,3,2.5,2.0,2130,0,2130,8404,47.4623,-122.13,1991,3,378000.0
116068,2014-06-30,4,2.0,1.0,970,910,1880,3840,47.5929,-122.303,1904,3,435000.0
113961,2014-12-09,4,2.0,1.0,1200,900,2100,8160,47.5145,-122.365,1959,3,283000.0
118136,2015-03-18,3,2.25,3.0,1410,0,1410,905,47.5818,-122.402,2014,3,529500.0
115410,2015-03-04,3,1.75,1.0,950,950,1900,5000,47.5677,-122.363,1925,4,515000.0
108843,2014-12-29,3,1.5,1.0,1050,310,1360,7488,47.3314,-122.275,1975,4,238000.0
103343,2014-10-02,5,2.5,1.0,1080,900,1980,10205,47.699,-122.307,1929,4,418000.0
111473,2014-12-31,4,2.0,1.5,1030,600,1630,1724,47.6472,-122.36200000000001,1915,3,509000.0
111357,2014-05-29,4,2.25,1.0,1290,670,1960,8680,47.6076,-122.19200000000001,1959,4,723000.0
114826,2014-07-01,4,3.5,2.5,2790,610,3400,3850,47.6258,-122.302,2008,3,1198000.0
101078,2014-10-17,2,2.5,1.0,2680,0,2680,7625,47.7094,-122.024,2002,3,779950.0
